zip_code,latitude,longitude
06600,19.42822495,-99.1589394673411
56604,19.2654045,-98.9001477
13099,19.26401005,-99.00111004092876
01830,19.34409645,-99.25985193018673
13310,19.309669900000003,-99.0390565031266
13600,19.22594245,-98.96079947942316
54477,19.6149486,-99.2959664
01870,19.3248526,-99.25777071100686
54605,19.710480766666667,-99.2123167
54959,19.6015673,-99.1861733
01550,19.3595274,-99.23575990804969
01170,19.3864364,-99.20545627364756
52779,19.4062803,-99.2794301
03610,19.38244245,-99.14203287254183
55490,19.53917385,-99.0485281
12300,19.1906892,-99.0894008
54710,19.678307963636364,-99.24073488181818
03100,19.3837912,-99.16814027431562
16749,19.25873915,-99.01825253315516
55763,19.6259342,-99.0242734
57530,19.4027236,-99.0327922
52927,19.576215,-99.2328146
56524,19.37137492162132,-98.960011500187
55280,19.499987,-99.0537449
04380,19.33145575,-99.14884011291537
54934,19.6821972,-99.0763711
56567,19.3200254,-98.9180918
01030,19.35814575,-99.17817901007425
16450,19.24322445,-99.09348993834996
15700,19.4207434,-99.08745599310302
09450,19.363136150000003,-99.13687925029214
07100,19.5551646,-99.13544041180695
56244,19.5169997,-98.7834472
08000,19.3920084,-99.09497379172944
56614,19.2679495,-98.9356662
09705,19.31828275,-99.03586889057136
53470,19.469216,-99.2442306
07164,19.5620766,-99.145142862756
52910,19.5486847,-99.2380099
72499,18.9487851,-98.2357273
06250,19.45639405,-99.13429624838622
56000,19.59224715,-98.91471911597114
07860,19.46526595,-99.11448346920216
07500,19.4761862,-99.06672561080951
08760,19.3889907,-99.1107200880446
05260,19.36437795,-99.29079192494522
56070,19.5821662,-98.8554708
54879,19.67006355,-99.19688351079282
16040,19.2706263,-99.09563170920823
15750,19.41222565,-99.07623857190764
72160,19.05257723846153,-98.22115278461538
72210,19.07422755,-98.17208165
72495,18.958554,-98.2548494
72670,19.1262707,-98.3043784
06720,19.41629195,-99.14910239902932
72116,19.08820675,-98.2332020845497
57100,19.494121537142856,-99.05944349142857
72595,18.9898157,-98.1896982
10600,19.31022375,-99.25124852051296
14440,19.26989525,-99.17541184382353
07780,19.47515655,-99.14292523453594
56606,19.2837544,-98.9091842
09849,19.3453623,-99.1032180968728
15220,19.453111,-99.11978338710756
15830,19.41132695,-99.12589064161838
02630,19.48266705,-99.15319938986111
15870,19.4130823,-99.12303298110952
72490,18.9783698,-98.24307362142858
72960,18.9233724,-98.20493715
07979,19.4542144,-99.06350846075884
72120,19.0776407,-98.2485309
14220,19.275258450000003,-99.2184943629188
72730,19.09,-98.2638889
55628,19.7917729,-99.1755994
16034,19.2816916,-99.1094728166468
72498,18.9784386,-98.2684779
72580,19.0087321,-98.20904115
13040,19.2719889,-99.00067984473736
55055,19.61018,-99.0168307
72477,19.0031961,-98.1741366
03500,19.3816291,-99.1371829328056
15300,19.4445663,-99.10874203833932
04100,19.35438955,-99.1636670903865
52777,19.39666355,-99.28854486853078
55508,19.5559288,-99.0776367
72980,19.043952808333334,-98.04610655
08840,19.3775926,-99.12898497323808
72760,19.054281063829787,-98.31298909007091
11400,19.454224,-99.1807101650448
72000,19.043450862616822,-98.2005281551402
72019,19.0899186,-98.1870763
72200,18.994458,-98.2469916
13400,19.2960055,-99.0012163425582
02070,19.4733404,-99.18575306049762
55744,19.7534802,-98.986048
53650,19.441381866666667,-99.34248556666668
16780,19.2455486,-99.01891341064126
08610,19.394773800000003,-99.12079230620064
53490,19.4596072,-99.2593259
72365,19.0296139,-98.1393499
75200,18.963545818181817,-97.90797118636364
72840,19.027270588172044,-98.31408237956988
15960,19.42273425,-99.1184065125586
52918,19.5369131,-99.2391992
72080,19.05942045,-98.2024523
72377,19.04163645,-98.18393117182204
72390,19.0220131,-98.1471164
74169,19.2111351,-98.3807
13700,19.212725485714287,-98.97267955714284
56650,19.2035698,-98.8697687
07910,19.4738109,-99.07469589818884
56515,19.3815599,-98.9390665
72380,19.0210174,-98.17731055
72044,19.0735061,-98.2118141
55146,19.5188249,-99.0230559
07880,19.46089155,-99.11369077766426
72660,19.123333,-98.365278
72450,19.01385485,-98.24101576666666
56513,19.3735102,-98.9365491
72850,18.97853276333333,-98.33166139333332
74160,19.164133375,-98.40050745
55980,19.8228210375,-98.9051451375
13060,19.2683315,-99.00879707379788
72520,18.9769202,-98.2141845
56520,19.3807164,-98.9528643
56560,19.3196463375,-98.9379772875
14700,19.23386585,-99.20227714053864
01538,19.3625076,-99.25101281435184
72330,19.0490417,-98.1702912
15270,19.44494285,-99.12135370123144
44700,20.691366635135136,-103.29615535315315
44260,20.69565875555556,-103.35686827037036
55767,19.652363,-99.0296455
72474,18.9947005,-98.2192318
02300,19.4934018,-99.16167512872676
08400,19.40120175,-99.09800745393876
72070,19.066104181818183,-98.21256582727273
56105,19.4411233,-98.8978446
56267,19.5166993,-98.8953088
54750,19.6472464,-99.2001973
56140,19.5105181,-98.8804363
55728,19.6270138,-99.0865582
54614,19.7261024,-99.2122138
55785,19.6891897,-99.0557048
44980,20.618262446875,-103.381832703125
72464,19.0105417,-98.24657408297428
09720,19.3387433,-99.0581940238692
01520,19.36628025,-99.24254767655606
01800,19.326436800000003,-99.26864714412947
09830,19.34477635,-99.0687976486778
44360,20.678075985,-103.3349418075
44990,20.612614625714286,-103.35040166285714
56227,19.4862765,-98.8707537
72700,19.088794,-98.2724195
09320,19.37327485,-99.06584715712458
44240,20.711909852941176,-103.32968585588236
15500,19.42787825,-99.1066429779078
16880,19.21696715,-99.0933249666492
05110,19.3854053,-99.25058148730778
09648,19.3336453,-99.00397550980318
72756,19.0816252,-98.2721519
52778,19.4094623,-99.2748363
90350,19.4088724,-98.1518596
52766,19.37981679090909,-99.30549231818182
56216,19.533666,-98.858759
44320,20.70274233529412,-103.3235075764706
44720,20.6938891,-103.2842836
72775,19.0815281,-98.2900991
72560,19.0181935,-98.1980073
45500,20.62901456436781,-103.31199626896552
72104,19.0357601,-98.2657394
15510,19.44445945,-99.0847408324787
72995,19.046389,-98.116944
72320,19.0412479,-98.14588836666668
44986,20.616229,-103.371301
44890,20.64123777368421,-103.32473988421052
45520,20.638658052631577,-103.29544277894736
44370,20.682667516666665,-103.32080240555555
55894,19.6400924,-98.8986838
45199,20.739705666666666,-103.3339564
45599,20.60015584642857,-103.35057077142858
72229,19.0630671,-98.11415855
04600,19.31075965,-99.15442027577666
44730,20.673762466666663,-103.30882893333332
45685,20.51349105925926,-103.23293052962964
45653,20.533547706666667,-103.36039760666668
54416,19.6318299,-99.284712
45236,20.62317511904762,-103.43323452857145
75657,18.676667,-97.858611
06760,19.405490550000003,-99.161960036599
55320,19.5258358,-99.0676051
75380,18.679722,-98.051389
73080,20.2615548,-97.9985832
53710,19.4399407,-99.2674514
56605,19.2795377,-98.8915153
56529,19.380225,-98.9460047
55230,19.491300933895836,-99.01585036285122
45417,20.63467455,-103.24839893333332
90780,19.1795248,-98.2394721
45590,20.60706476027397,-103.31835487534246
72370,19.0455963,-98.178897
54729,19.67872617525552,-99.20826276965856
16797,19.2482962,-99.01133155420465
55859,19.638892920351175,-98.81564584900524
03020,19.39052075,-99.15790156572724
09440,19.3744712,-99.1341857
72219,19.110556,-98.157778
72990,19.04390268,-98.09966104
07070,19.48847405,-99.10762172132344
14030,19.30041965,-99.17304390416666
16010,19.2810326,-99.13044125032712
